dx,dy,dz,dqw,dqx,dqy,dqz
0.06147703,-0.04057882,-0.00038376416,-0.00055857404,-0.000100786536,7.3810144e-05,0.005526854
0.06641129,-0.04950902,-0.0004547031,0.0006586772,-0.00012648248,0.00010632158,0.0056040203
0.057446767,-0.05990292,-0.00045372272,-0.00067130546,-8.0465834e-05,9.052803e-05,0.0038462854
0.0481217,-0.08487892,-0.0006531311,0.0019244284,-0.00021055613,0.00014846487,0.0081239445
0.041648168,-0.09372269,-0.00061060966,0.0016734737,-0.00020653797,4.8166126e-05,0.006486963
0.0505152,-0.07691568,-0.00058902975,0.00095340866,-0.00021708618,8.592285e-05,0.007853246
0.04430634,-0.081966095,-0.0006051597,0.0014982999,-0.00021766548,0.0001155541,0.0076276073
0.030554097,-0.10148832,-0.00062853436,0.0026804332,-0.0002508245,2.9970928e-05,0.006824509
0.0431933,-0.080559865,-0.0005389723,0.001850459,-0.00020602442,4.691391e-05,0.006296716
0.049795497,-0.07522842,-0.00055385754,0.00072990474,-0.00020500529,5.4066513e-05,0.007506356
0.028411128,-0.09176696,-0.00064328936,0.0053541074,-0.0003292199,0.00012538767,0.009304643
0.030622195,-0.0752476,-0.00053819496,0.0017233363,-0.00032351702,7.112103e-05,0.013832662
0.03306805,-0.08857014,-0.0006107909,0.005138566,-0.00030722702,8.317182e-05,0.008451169
0.021199107,-0.0783449,-0.00052861945,0.002351369,-0.00031127926,5.045536e-05,0.016773548
0.020690946,-0.09817147,-0.0006267375,0.0053725187,-0.0003627448,6.474364e-05,0.009697069
0.015402194,-0.11321719,-0.00054041285,0.0027403717,-0.00029169314,-0.000129146,0.005295431
0.0037079994,-0.12016987,-0.0005209141,0.0018679658,-0.0003278877,-0.00013377253,0.0039407318
0.0029320167,-0.10918804,-0.00058898027,0.003917042,-0.00037080565,-9.804162e-05,0.00904933
-0.00049231946,-0.106179945,-0.00048452622,0.00427124,-0.00022673799,-0.00021316177,0.012466871
-0.0015033614,-0.109215856,-0.0002861483,0.0030859935,-0.00010890137,-0.00039807626,0.01103315
0.0005287342,-0.11712624,-0.00051918335,0.002595525,-0.00036496425,-5.5785917e-05,0.005074087
-0.003030113,-0.10766306,-5.1295327e-05,0.0058029983,-5.144479e-05,-0.00049688376,0.009388829
-0.0057767713,-0.112315655,0.00017079842,0.014431521,-2.5884568e-05,-0.00071006536,0.015123195
-0.0047044526,-0.10138619,-6.131202e-05,0.0053762635,-8.309333e-06,-0.0004248874,0.009798148
-0.0066638817,-0.100852475,2.2556924e-05,0.008673302,3.130469e-05,-0.00048964436,0.012629325
-0.010111466,-0.09906598,0.00013351612,0.015558286,-4.800661e-05,-0.00054873776,0.015167947
-0.014716158,-0.0916159,0.00035136004,0.02489314,-3.222606e-05,-0.0006972154,0.02119064
-0.0139548695,-0.07975725,0.00018231708,0.019622978,-7.880939e-05,-0.0004820344,0.016734265
-0.007799577,-0.0519713,-0.00024158586,0.004754601,-0.00022524703,-5.4546035e-05,0.0018653851
-0.009916698,-0.064422905,-0.00020215602,0.012093619,-0.00041499193,-0.00012112997,0.0034471783
-0.009422725,-0.061525814,-0.00015137185,0.012278819,-0.000383405,-0.00016361826,0.003502719
-0.00994275,-0.05033555,-0.00015993683,0.008480114,-0.0002449919,-0.00013533996,0.002222758
-0.044518974,-0.06956979,4.6967267e-05,0.03563112,-0.00069858006,-0.00038763182,0.011255429
-0.0211169,-0.06220627,-7.3235424e-06,0.017737206,-0.00045620784,-0.0002986425,0.004359777
-0.013646519,-0.06225042,-0.00012566015,0.012777372,-0.00034215575,-0.00018496874,0.0027382267
-0.013040889,-0.0609871,-0.00014917631,0.007534066,-0.00020189048,-0.00022007084,0.0006062932
-0.016391536,-0.07410637,-0.000116008916,0.017926883,-0.00046375918,-0.00020596404,0.0046901987
-0.022113603,-0.079039305,3.5160163e-05,0.021427289,-0.0003523121,-0.00033057563,0.008265975
-0.008223629,-0.09739007,-0.0001360689,0.0034523073,-7.385946e-05,-0.00032146438,0.0017975419
-0.009612867,-0.098877825,-1.1745171e-05,0.009553889,-7.603507e-05,-0.00042055827,0.006685817
-0.011113151,-0.10272581,7.168137e-05,0.012160805,-6.0164995e-05,-0.000502696,0.008390514
-0.005805728,-0.11108704,-0.0001146641,0.009097697,-0.00022983564,-0.00035643927,0.006609704
-0.003015709,-0.12159298,-0.00050661876,0.0013694416,-0.0003252369,4.7458787e-05,7.775868e-05
-0.00010278262,-0.12866488,-0.00048678936,0.0016237916,-0.0002707999,-2.2577005e-05,0.00082824903
-0.0040340503,-0.13123581,-0.0006008416,0.0023427384,-0.00029723914,0.00010574385,0.0028295182
-0.0016297987,-0.13280286,-0.0005569163,0.0019117675,-0.00027417662,4.72612e-05,0.0019461719
-0.0030454146,-0.13919163,-0.00058601017,0.0017598292,-0.0002579148,7.887697e-05,0.001807696
-0.0023735324,-0.13117836,-0.0005976299,0.0020958397,-0.00030081114,8.552421e-05,0.0026115826
-0.0057698027,-0.1372997,-0.000627115,0.0018946959,-0.00028167162,0.0001300577,0.0022294787
-0.0045723766,-0.13085972,-0.0006382144,0.00204885,-0.0003090429,0.00014946908,0.0023932443
-0.0048592454,-0.13061906,-0.00062766054,0.0020245349,-0.0003098565,0.00014143322,0.00231416
-0.0029055942,-0.1356494,-0.0005974242,0.0017399772,-0.00026307476,9.573983e-05,0.0012974355
-0.0017115483,-0.12859268,-0.0005203277,0.0009554655,-0.0002938441,4.367529e-05,-0.00029348338
-0.00309047,-0.13404688,-0.00056285015,0.0016700844,-0.000266464,5.916292e-05,0.0010440882
-0.00012739375,-0.12429922,-0.00048805773,0.00013233058,-0.00031048586,1.8214174e-05,-0.0015534762
0.00027969945,-0.11967291,-0.00036815414,0.00032107602,-0.00029424677,-0.00012724141,-0.0013792735
8.282252e-05,-0.12207611,-0.0003985049,0.00026988995,-0.00027663482,-7.915081e-05,-0.0017517667
-0.0017228834,-0.114398055,-0.00032047575,0.0011298363,-0.00029946218,-0.00017751493,-0.0009137128
-0.0011947975,-0.115577996,-0.0003974426,-0.00038325088,-0.0002790317,-8.756113e-05,-0.001741948
-0.000636884,-0.11664061,-0.00042539084,-0.00052078045,-0.00027979608,-5.1622468e-05,-0.0019989046
-0.005149062,-0.11061464,-0.00013798509,0.00811763,-0.0003465184,-0.00033691816,0.0041335267
-0.0012949556,-0.1125031,-0.0003140821,-0.00026565534,-0.0002619593,-0.00019417169,-0.0012655341
-0.0012042802,-0.115435,-0.0002960596,0.0014562535,-0.00030453288,-0.00020926057,-0.0007834047
-0.0044850986,-0.111180246,-0.00013271687,0.008185034,-0.00035068346,-0.0003448482,0.0041212933
0.00015980564,-0.117562294,-0.00033696738,3.5928213e-05,-0.00029859334,-0.000168315,-0.0011529244
-2.3571774e-06,-0.116992116,-0.00027948432,0.00091537694,-0.0002970027,-0.00023916674,-0.0007942129
-0.00043083727,-0.12166667,-0.00047497253,-0.00029725488,-0.0003052423,1.1118238e-05,-0.0019055967
-0.00043457933,-0.11567209,-0.0003314826,-0.0003911961,-0.00026948904,-0.00017781155,-0.0015067515
-0.0002759602,-0.116829306,-0.00038075758,-0.0004775928,-0.0002801388,-0.00011210314,-0.0017322191
-0.00021463633,-0.117191896,-0.00034415,5.179434e-06,-0.0003028667,-0.00015479916,-0.0011966611
-0.0034772484,-0.11017795,-0.00023389724,0.004274238,-0.00031768408,-0.00026637147,0.00055089046
0.00015501399,-0.11545487,-0.00029529756,7.58277e-05,-0.0002941725,-0.00022076933,-0.00093794626
-0.00023824908,-0.11355785,-0.00023959465,0.0014355504,-0.00032055785,-0.0002860077,-0.00025444466
-0.00063605234,-0.12415416,-0.0005386767,0.0005060877,-0.00031896637,6.303606e-05,-0.000289827
0.001638026,-0.13288903,-0.00046091405,0.0010114415,-0.0002351744,-6.1807325e-05,-0.0005125891
0.0006725192,-0.123340696,-0.000438557,-0.0001250687,-0.00029395727,-4.150389e-05,-0.0020972723
-0.00028228574,-0.1293231,-0.0005300601,0.0008453543,-0.00027557233,3.0245254e-05,-0.0001348455
0.00010944251,-0.1234736,-0.000489971,6.013189e-05,-0.00030919636,1.5800048e-05,-0.0014518994
-0.0005412083,-0.12707154,-0.00053103553,0.00045257877,-0.00029549928,4.852505e-05,-0.00080021354
9.2757866e-05,-0.12256943,-0.00044464265,-0.00012425671,-0.00030283886,-2.4096342e-05,-0.001930181
0.00080601685,-0.11671671,-0.00034031298,-2.9234448e-05,-0.00029875114,-0.00016673411,-0.0012057686
0.00019851793,-0.12137686,-0.00045060372,-0.00022295397,-0.0003093431,-1.647562e-05,-0.0019390428
-6.860122e-05,-0.12169069,-0.00047490184,-3.3691176e-05,-0.0003161684,7.5029093e-06,-0.0014655133
0.00042752456,-0.11493415,-0.00030764873,5.2752206e-05,-0.000302044,-0.0002064269,-0.00088798755
0.0007499587,-0.11608518,-0.00019472704,0.003467227,-0.00033457592,-0.0003450624,4.3056905e-05
0.0006877519,-0.11487052,-0.00031969216,3.0463096e-05,-0.0003040166,-0.00019180072,-0.00095989683
0.0004910184,-0.11384121,-0.00023976156,0.001166296,-0.00030994116,-0.00029056403,-0.00042889337
0.00053858384,-0.11617983,-0.0002932247,6.321794e-05,-0.00028863896,-0.00023183321,-0.0009824821
0.00023448188,-0.11420916,-0.00027810797,0.00010095758,-0.00029435876,-0.00024280652,-0.0007514681
-0.00044979062,-0.116905466,-0.00037840367,-0.00022259762,-0.0002971451,-0.000109634246,-0.0014327004
5.997345e-05,-0.11934733,-0.00038736334,-8.790591e-05,-0.00030369763,-0.00010239902,-0.0015165232
0.00026350468,-0.120189264,-0.00042059936,-0.00017489237,-0.0003032643,-5.460452e-05,-0.0017789664
0.0011525694,-0.12076438,-0.00036570948,3.409374e-05,-0.0002843485,-0.00014160776,-0.0016328037
0.00063057616,-0.11455712,-0.0002851169,8.6209155e-05,-0.00029599073,-0.00024013764,-0.0007912235
0.0006700177,-0.11876958,-0.00034542938,-1.7056474e-05,-0.00029054188,-0.00016781456,-0.0014333968
0.0006316956,-0.118386835,-0.0003597973,-5.4309377e-05,-0.00029776833,-0.00014419966,-0.0013870721
0.00081220455,-0.11856237,-0.00037030032,-6.032246e-05,-0.00030177704,-0.00013303872,-0.001435497
-0.0108863935,-0.109784536,0.00020041931,0.020865956,-0.00021817395,-0.00061716425,0.01452091
-0.0010786857,-0.11168191,-0.0002513954,0.0023024932,-0.00034765352,-0.00026130897,0.00025399507
0.000998959,-0.11658901,-0.0003219738,2.9928051e-05,-0.00029889253,-0.00020423958,-0.0011054267
-0.004382162,-0.111499496,-8.1236154e-05,0.0092215175,-0.0003011453,-0.00039953616,0.0056793266
-0.008840859,-0.10871091,8.913773e-05,0.015990539,-0.0002402598,-0.0005276081,0.011561892
-0.008550769,-0.10169551,-2.6478956e-05,0.012617456,-0.00025960294,-0.00038738677,0.009525934
-0.013767008,-0.10564148,0.0003137005,0.024415506,-0.00013846313,-0.00071048376,0.018739797
-0.014692548,-0.10000171,0.00024819243,0.022126226,-0.00014676354,-0.0006145318,0.01678776
-0.017228099,-0.10036594,0.00047907347,0.030991882,-0.00011033358,-0.00082997937,0.023159608
-0.016044367,-0.099026114,0.00044109693,0.028094614,-4.4552668e-05,-0.0008044179,0.022416174
-0.018252617,-0.09379809,0.0004809481,0.033778146,-0.00018120557,-0.00080183084,0.022623654
-0.016384427,-0.07373925,-5.263998e-05,0.02348099,-0.0005906575,-0.00024320548,0.0085614
-0.025962928,-0.08519629,0.0004817438,0.0377495,-0.00030172858,-0.00078588846,0.021620829
-0.014171917,-0.07056272,-5.488342e-05,0.020685313,-0.0005628752,-0.00025554566,0.0061448393
-0.06222539,-0.07195773,0.00012633143,0.047220074,-0.000503179,-0.00041786052,0.019241236
-0.03569252,-0.06676547,-1.9105937e-05,0.038826052,-0.00060993317,-0.00029903336,0.011722818
-0.049951408,-0.06518735,-8.414735e-05,0.036474515,-0.00065462827,-0.00023948272,0.010500245
-0.03956459,-0.059213355,-9.879806e-05,0.040434908,-0.0005457782,-0.00018994395,0.010135409
-0.05451766,-0.026681745,-0.00011554263,0.008343529,-0.00039434753,-8.826848e-05,0.0010870334
-0.052739743,-0.03700796,-0.000117339994,0.02484886,-0.00044196929,-0.00019254563,0.007517203
-0.053882826,-0.0048384834,-0.00035747967,-0.00612057,-0.00018527919,0.00021654154,-0.0016212083
-0.038958553,-0.008562135,-0.00034781164,-0.0032564409,-0.0001406162,0.00017358892,-0.00071407144
-0.027651327,-0.009911834,-0.00030462668,-0.0027203213,-6.1767656e-05,0.00015815794,0.00044076017
-0.030451868,-0.01074989,-0.00030393264,-0.0022094608,-6.2619816e-05,0.00013564853,0.00030104717
-0.021606365,-0.0058492254,-0.00029458836,-0.0071635116,-4.934163e-05,0.00015847084,0.00022749382
-0.024079086,0.002557112,-0.00023556386,-0.016072512,4.1823223e-06,0.00023753906,0.00080103223
-0.03415228,-0.0020626616,-0.00034653844,-0.00987139,-3.706271e-05,0.00020810483,-0.00036579557
-0.029093765,0.003279755,-0.0002354455,-0.01645255,-2.1952728e-05,0.00023663252,0.00044841983
-0.058372907,0.0004278142,-0.00026727226,-0.0065321364,-0.00011034863,0.00014242856,-0.001830991
-0.08550742,-0.0012727231,-0.00024091257,-0.002851319,-0.00015027772,0.0001364237,-0.0017128087
-0.07407531,-0.004573798,-0.00024704522,-0.003152667,-0.00019367957,0.00013127265,-0.0018859856
-0.08538632,-0.004034806,-0.0002658524,-0.0032258555,-0.00021675442,0.00020977773,-0.002153935
-0.09285602,-0.0028065797,-0.0002642463,-0.0022913022,-0.00018536666,0.00018547662,-0.001924676
-0.10455759,-0.0013846159,-0.00024486394,-0.0001905075,-0.00020195378,0.00014452923,-0.00026628294
-0.10388784,-0.0023273416,-0.0002647586,-0.001180805,-0.00019493263,0.00020047477,-0.0010126936
-0.10747951,-1.7525628e-05,-0.00024022107,-0.000106900465,-0.00019391027,0.00015043102,-0.00020989985
-0.11137031,0.00014447421,-0.00027018948,-0.001355008,-0.00019133039,0.00024174662,-0.0014955319
-0.11107707,-0.00077511,-0.00026145723,-0.00095990906,-0.00019278379,0.0002286622,-0.0009928425
-0.11197746,7.368438e-05,-0.000254433,-0.00070115784,-0.0001826233,0.00021383942,-0.00087079953
-0.11464104,0.0013802052,-0.00026214047,-0.0011681718,-0.0001845886,0.00024350734,-0.0014475953
-0.11705209,0.0015563704,-0.00024147102,0.00016574305,-0.000189252,0.00020546383,-0.0011244636
-0.11883667,0.0019619856,-0.00023532016,-0.00020653242,-0.00016467355,0.00022403711,-0.0016395025
-0.11738044,0.0017564148,-0.0002527716,-0.00070473633,-0.00017901103,0.00023813329,-0.001252299
-0.114629045,0.0015177615,-0.0002463705,-0.00057055324,-0.0001815286,0.00021303257,-0.0008132529
-0.110767975,-9.990297e-05,-0.00025715018,-0.0008874815,-0.00018432492,0.00021725932,-0.0009796576
-0.10885303,-0.0003478825,-0.0002614239,-0.0015385986,-0.00017164015,0.00023851653,-0.001467521
-0.10814786,-0.001200987,-0.00027771108,-0.002191708,-0.00018263188,0.0002744892,-0.0020270357
-0.10972153,0.0005746968,-0.00025178798,-0.001182954,-0.00016485184,0.00021522066,-0.0012522831
-0.10542093,-1.1712313e-05,-0.000263715,-0.0023434772,-0.00016761117,0.00025521536,-0.0022269231
-0.10587202,-0.0006684568,-0.0002505432,-0.00096810085,-0.00017911309,0.00019194353,-0.0008544765
-0.10455276,0.00066328235,-0.00026506674,-0.003143658,-0.00018585869,0.00030026992,-0.0026796786
-0.1041926,-0.0014885534,-0.00026112626,-0.0014567532,-0.00018801806,0.00020844009,-0.0011831706
-0.100622505,-0.00052969344,-0.00027161578,-0.0035044292,-0.00021550675,0.0002994428,-0.002407472
-0.10317859,-0.0005826447,-0.00023710012,-0.0009140242,-0.0001820997,0.00016515404,-0.00073292945
-0.103015974,-0.0015585478,-0.00026574073,-0.0022554141,-0.00018027828,0.00024070838,-0.001958794
-0.10252364,-0.00035097636,-0.00026674962,-0.0030112888,-0.0001910516,0.00028205756,-0.0024502832
-0.102708206,-0.0009100344,-0.00026924862,-0.0030120395,-0.0001926384,0.0002849704,-0.002450205
-0.10257028,-0.00057728775,-0.00023989467,-0.00091646926,-0.00018033583,0.00016137767,-0.0007839757
-0.09940204,-0.00095401146,-0.00027542372,-0.003638124,-0.00022270743,0.0003037915,-0.0024495777
-0.10486162,-0.0009797253,-0.00025215797,-0.0010201391,-0.00017878009,0.00019023604,-0.00090974744
-0.10056019,-0.0021870025,-0.0002661142,-0.0025465325,-0.00018345409,0.00024429214,-0.0022173212
-0.10462707,-0.00082095526,-0.00025261255,-0.0011573306,-0.00017851361,0.00019247406,-0.0009810444
-0.10125761,-0.001085164,-0.00027281718,-0.003390898,-0.0002058784,0.0003028191,-0.0025849394
-0.10228895,-0.00093423016,-0.0002710499,-0.0031013777,-0.00019613621,0.00028806907,-0.0024919212
-0.104662284,0.0004030671,-0.00025523087,-0.002395074,-0.00016697758,0.00024723337,-0.002200094
-0.10301001,-0.0007114932,-0.00024106633,-0.0009839571,-0.00018142088,0.00017101695,-0.0008671753
-0.103532135,5.6363642e-05,-0.0002590932,-0.002829968,-0.00017612199,0.00027597754,-0.002585968
-0.10412821,-0.00034753978,-0.00026468936,-0.002838916,-0.00017703185,0.00028372288,-0.0026170504
-0.10748902,0.0007118173,-0.0002513711,-0.002033141,-0.00015535468,0.00023415136,-0.0019140114
-0.10361725,-0.0018109865,-0.00026844742,-0.0023618175,-0.00017945313,0.00025445258,-0.0020706463
-0.100646004,-0.0024546552,-0.00027842674,-0.0029186662,-0.00019254128,0.00027149636,-0.0024416326
-0.10556267,-0.0014685709,-0.00027231727,-0.0018348945,-0.00018534361,0.00023797598,-0.0016386245
-0.10623044,0.00017226674,-0.00023520287,-0.0010951385,-0.00016510239,0.00018348261,-0.0009197716
-0.10702935,-0.0005291067,-0.00025231577,-0.0011379961,-0.00017604503,0.00020622114,-0.0010257523
-0.1064882,0.0001508873,-0.00027082147,-0.002844999,-0.0001734913,0.0002933124,-0.002735857
-0.10304086,0.00018331967,-0.00025724064,-0.0028746338,-0.00017749931,0.00027489522,-0.0026052697
-0.10807522,-0.0012273155,-0.00026950025,-0.0017713868,-0.00018410712,0.00025288382,-0.0015899917
-0.10452969,0.0007338431,-0.0002733563,-0.003452962,-0.00019814205,0.00031876715,-0.002776347
-0.10648808,-0.001252342,-0.00025527348,-0.0007366948,-0.00020207648,0.00018562654,-0.0006170322
-0.10297166,-0.0007439386,-0.00028077612,-0.0034174542,-0.00020226014,0.00031101538,-0.0027269195
-0.10538083,-0.00029879063,-0.0002653692,-0.00249996,-0.00016846605,0.00026791682,-0.0023893416
-0.104576394,0.0010923408,-0.00024765477,-0.00254719,-0.00016060786,0.00024947902,-0.0024052495
-0.10217367,0.0007768944,-0.0002555048,-0.0030198582,-0.00018499997,0.0002705974,-0.0025435062
-0.103933826,0.00015682727,-0.00025070048,-0.002108254,-0.00016622596,0.00022159662,-0.0019494741
-0.10469328,-0.0016345792,-0.00026294863,-0.0014991382,-0.00018408688,0.00021766285,-0.0012496633
-0.1033124,-0.00023603253,-0.00025671447,-0.0022824898,-0.00016785445,0.000234119,-0.0021220264
-0.10993253,9.618886e-05,-0.0002663782,-0.0020031547,-0.00016596529,0.0002635602,-0.0019532586
-0.10810806,0.00035280362,-0.00024874942,-0.0012990705,-0.00016836273,0.00021069525,-0.0011988885
-0.107415944,-0.0010130964,-0.00027238292,-0.0021060267,-0.00018240276,0.0002625262,-0.0019088454
-0.104631945,-0.0012042783,-0.0002682666,-0.0022602365,-0.00017464379,0.0002516359,-0.0020638695
-0.1030149,-0.00075720437,-0.0002527588,-0.0015988586,-0.00017318549,0.00020179986,-0.0014366877
-0.104417935,-0.00077384897,-0.00025720737,-0.001614095,-0.00017166963,0.00021440173,-0.0014675247
-0.10480428,-0.0019186549,-0.00026657124,-0.0016018028,-0.00019111202,0.00022473621,-0.0013057947
-0.10613942,-0.001500247,-0.00026257828,-0.0014954996,-0.00018180726,0.00022854908,-0.001263325
-0.1054281,-0.0010237508,-0.00027623147,-0.0028518862,-0.00018129867,0.00029057526,-0.0026255595
-0.108348414,-0.0009020269,-0.00025798968,-0.0011531771,-0.00018051796,0.00022129122,-0.001068291
-0.112891585,0.0036874525,-0.00025868838,-0.0032567591,-0.00015310632,0.0003369894,-0.0033479813
-0.10543886,-0.0017137583,-0.0002668632,-0.0019415764,-0.00018366551,0.00024666954,-0.0016372838
-0.10548332,2.425164e-06,-0.00026800187,-0.0028115257,-0.00017428386,0.00028724218,-0.0026687435
-0.103382304,-0.001514703,-0.0002644101,-0.0021430524,-0.00017728958,0.00023885374,-0.0018939712
-0.10354659,-1.3688579e-05,-0.00026090277,-0.002843874,-0.00018220599,0.00027373928,-0.0024141641
-0.10238165,-0.0007297415,-0.000272498,-0.0035222352,-0.00020170982,0.00031945552,-0.0028225225
-0.105059266,-6.153807e-05,-0.0002592627,-0.0023032324,-0.00016661064,0.0002472987,-0.0021333122
-0.104677245,-0.0010462627,-0.00025470456,-0.0013469813,-0.00017698205,0.00020574396,-0.0011792186
-0.10230425,-0.0005457923,-0.00027220394,-0.0033510753,-0.00019940862,0.00030536146,-0.002686496
-0.10107069,-0.0017073322,-0.00026472,-0.0025787489,-0.0001845058,0.00024515027,-0.0021620905
-0.103160575,-0.000673905,-0.00026251315,-0.0028453968,-0.00017942814,0.0002775716,-0.0025646463
-0.103620455,-0.00046288222,-0.0002663934,-0.0029386757,-0.00018195345,0.0002870352,-0.0026190998
-0.105811015,0.00033217296,-0.00025791232,-0.002264927,-0.00016258932,0.00024600845,-0.002143782
-0.10392526,-0.00025767647,-0.00026518846,-0.002712701,-0.00017596313,0.00027264346,-0.0025232271
-0.10233803,-0.0012707915,-0.0002669133,-0.0028033704,-0.00018438183,0.00027138888,-0.0024465262
-0.10787335,-0.0010051765,-0.0002586218,-0.0012911364,-0.00017873207,0.00022475938,-0.0011699899
-0.10469282,-0.0008022003,-0.0002706122,-0.0026169806,-0.00017666319,0.00027084484,-0.0024272162
-0.103391185,9.353086e-05,-0.0002724964,-0.0033897278,-0.0001993383,0.00031170875,-0.002689802
-0.10452679,-0.0017131306,-0.00026073033,-0.0014886787,-0.00018344208,0.00021725325,-0.0012256335
-0.105474845,0.0016161017,-0.0002594829,-0.0030814656,-0.00018025345,0.0002964305,-0.002672865
-0.10474637,-0.0005801674,-0.00026569737,-0.0027556578,-0.00017507133,0.00028157356,-0.002557069
-0.10499258,-0.0013349876,-0.00027405896,-0.0025436003,-0.00017753206,0.0002692039,-0.0023385985
-0.10127507,-0.0018363316,-0.00028269738,-0.0033688252,-0.00020623802,0.00030119548,-0.0025768974
-0.10883896,0.00047693402,-0.00025816186,-0.0017756489,-0.0001612111,0.00023753195,-0.0017409533
-0.104999825,0.00039716437,-0.00025850706,-0.002753508,-0.0001691322,0.00027640344,-0.0026279897
-0.106681526,-0.000779083,-0.00025448704,-0.0013379876,-0.00017844888,0.0002163773,-0.0011271997
-0.10471006,-2.6876107e-05,-0.0002598691,-0.0025906863,-0.00016893905,0.000264037,-0.0024449667
-0.103628814,-0.0006170999,-0.00026180485,-0.0026649372,-0.00017338197,0.0002658221,-0.0024786722
-0.10293211,-0.002611529,-0.00027703977,-0.002556588,-0.00018899125,0.00026393164,-0.0022006487
-0.103223786,-8.6743385e-05,-0.0002707214,-0.003849509,-0.00020624732,0.0003392751,-0.003038242
-0.10430664,-0.00016213208,-0.00026492594,-0.0032986905,-0.0001855845,0.0003108186,-0.0029122895
-0.10421933,-0.00089100935,-0.0002798239,-0.003519063,-0.00020471768,0.00032484526,-0.0027757077
-0.10589549,0.0005395375,-0.00025877877,-0.003192198,-0.00017722472,0.00030706287,-0.0029292163
-0.10715343,0.0007429123,-0.00025850185,-0.0030024436,-0.00017143386,0.0002998617,-0.002801451
-0.102210775,-0.0023256317,-0.00027733223,-0.003276006,-0.00020339363,0.0003025402,-0.002576841
-0.101939306,-0.0011620689,-0.00027587145,-0.0039951196,-0.00021921925,0.00034481625,-0.0029644095
-0.104468465,-0.0008207727,-0.0002807304,-0.0038469634,-0.0002117607,0.0003462393,-0.0029422161
-0.10183591,-0.0016163494,-0.00028014934,-0.004128042,-0.00022375942,0.00035548437,-0.0030429503
-0.10882285,0.0006893687,-0.0002640812,-0.0031668502,-0.00017138792,0.00031906273,-0.003000862
-0.10661338,0.0008214358,-0.00027468757,-0.0043486487,-0.00021112133,0.00037653005,-0.0032671876
-0.10274035,-0.0007407982,-0.00025777236,-0.0031964083,-0.00018658419,0.00028598282,-0.0028528203
-0.10616675,-0.0018756185,-0.0002697835,-0.005232163,-0.00017178967,0.00031438097,-0.003444943
-0.101689935,-0.0024981815,-0.00027856065,-0.0047050472,-0.0002175688,0.00034979347,-0.003221909
-0.107594684,0.0013451558,-0.00026889288,-0.004128292,-0.00021081095,0.00037077174,-0.0029908177
-0.09550865,-0.0039032158,-0.00024018828,-0.010902286,-6.847619e-05,0.00020878282,-0.0058053117
-0.09389545,-0.0062410245,-0.00022336228,-0.013425825,2.039237e-05,0.00011790774,-0.0068791755
-0.09177135,-0.006815792,-0.00020161484,-0.017559934,0.000145192,6.9659873e-06,-0.008644469
-0.084134206,-0.011004804,-0.00015630873,-0.022449048,0.00029761833,-0.00014836901,-0.011006207
-0.08273856,-0.009074987,-0.00019515089,-0.022294067,0.0002523319,-0.0001084074,-0.010267491
-0.08187476,-0.008816823,-0.00016887841,-0.02690996,0.0003852247,-0.0002034571,-0.012136531
-0.08072199,-0.009676422,-0.00022702015,-0.020166487,0.0001678497,-6.400935e-05,-0.00914135
-0.09243271,-0.00988932,-0.00015561891,-0.021239622,0.00027839871,-0.000105655476,-0.010542092
-0.07255171,-0.018401524,-0.000106772786,-0.029727446,0.0005329577,-0.00038521603,-0.014263887
-0.06973544,-0.020502176,-7.694992e-05,-0.03377781,0.0006584082,-0.00049844093,-0.016378911
-0.07744174,-0.051386468,6.850468e-05,-0.017772192,0.0004655408,-0.0006019621,-0.01206385
-0.061993733,-0.056624033,0.00011432197,-0.01618534,0.00042937335,-0.00068826147,-0.012314001
-0.019530835,-0.0794527,9.938833e-05,0.007441818,4.439047e-06,-0.0006119995,0.0034299474
-0.022890415,-0.095799424,0.00035510943,0.007798955,0.00027762953,-0.0009178247,0.0069014365
-0.018780999,-0.09545579,0.00024135082,0.0039345557,0.00022291928,-0.0008326419,0.003992939
-0.015659997,-0.098640256,0.00021595389,0.014712043,-3.0285664e-05,-0.0006707165,0.0108379945
-0.012264445,-0.09983288,0.000103827915,0.008170745,-1.8925828e-05,-0.0006258209,0.006791958
-0.012483787,-0.103067435,0.00011060212,0.01406626,-0.00012347195,-0.0005383616,0.009719064
0.00032438338,-0.111305274,-0.00021734236,0.00021236716,-0.00027385523,-0.0002852287,-0.00079214084
-0.00041097682,-0.11397755,-0.0002839422,4.9340073e-05,-0.00028660276,-0.00022042806,-0.0008701321
0.00043877494,-0.11291011,-0.00021526622,-0.0005801484,-0.00020864431,-0.00032823958,-0.0015251759
9.016134e-05,-0.11322473,-0.00024086406,8.1697246e-05,-0.0002700885,-0.00028725556,-0.0007842488
-0.0026180306,-0.12107366,-0.0003606388,-0.0014091561,-0.00021991917,-0.00016576484,-0.0029187412
-0.0004979577,-0.124884546,-0.00046304113,-0.00039913366,-0.00028028435,-1.0035183e-05,-0.0025416305
6.9076195e-05,-0.12251761,-0.00039688902,-0.000265831,-0.00026627464,-9.7889686e-05,-0.0021338472
-0.0109607745,-0.1381796,-0.00063853466,0.00013270823,-0.00026830152,0.00014014685,-0.0006141154
-0.0016988385,-0.12933454,-0.0005345028,-0.00028214476,-0.00027573179,6.249425e-05,-0.002271466
